#            time (s)	            H1 strain            H2 strain
  -1.634216594696E+01	  +3.348295953467E+00	  +5.702743580964E-01
  -1.634192180634E+01	  +3.394615526808E+00	  +3.706951093350E-01
  -1.634167766571E+01	  +3.409060070262E+00	  +7.425347957088E-02
  -1.634143352509E+01	  +3.367005792257E+00	  -2.693481266264E-01
  -1.634118938446E+01	  +3.247387939698E+00	  -6.084313106231E-01
  -1.634094524384E+01	  +3.036610985067E+00	  -9.040811348313E-01
  -1.634070110321E+01	  +2.730185271767E+00	  -1.136386361356E+00
  -1.634045696259E+01	  +2.331885881990E+00	  -1.301191717585E+00
  -1.634021282196E+01	  +1.851041084142E+00	  -1.401591075073E+00
  -1.633996868134E+01	  +1.299071595152E+00	  -1.440617370001E+00
  -1.633972454071E+01	  +6.864494477391E-01	  -1.419700188939E+00
  -1.633948040009E+01	  +2.080452118533E-02	  -1.342991299083E+00
  -1.633923625946E+01	  -6.936517150338E-01	  -1.223515972757E+00
  -1.633899211884E+01	  -1.455475434302E+00	  -1.085621484683E+00
  -1.633874797821E+01	  -2.264237030219E+00	  -9.601117206930E-01
  -1.633850383759E+01	  -3.117991095077E+00	  -8.728582842208E-01
  -1.633825969696E+01	  -4.010676477964E+00	  -8.321924910515E-01
  -1.633801555634E+01	  -4.930239875031E+00	  -8.221722407076E-01
  -1.633777141571E+01	  -5.857848624889E+00	  -8.064589083944E-01
  -1.633752727509E+01	  -6.768069701559E+00	  -7.422413842100E-01
  -1.633728313446E+01	  -7.629858939697E+00	  -5.984088097534E-01
  -1.633703899384E+01	  -8.408479888332E+00	  -3.697857231899E-01
  -1.633679485321E+01	  -9.068519969512E+00	  -8.090476460696E-02
  -1.633655071259E+01	  -9.577840668070E+00	  +2.222395662533E-01
  -1.633630657196E+01	  -9.911891657016E+00	  +4.882172541785E-01
  -1.633606243134E+01	  -1.005761128990E+01	  +6.762947903460E-01
  -1.633581829071E+01	  -1.001618086384E+01	  +7.658505742400E-01
  -1.633557415009E+01	  -9.804118240993E+00	  +7.566008970862E-01
  -1.633533000946E+01	  -9.452456694722E+00	  +6.621799072743E-01
  -1.633508586884E+01	  -9.004001771910E+00	  +5.025269218875E-01
  -1.633484172821E+01	  -8.508953348623E+00	  +3.000275963196E-01
  -1.633459758759E+01	  -8.019513836827E+00	  +8.084789744478E-02
  -1.633435344696E+01	  -7.584295298653E+00	  -1.215326402696E-01
  -1.633410930634E+01	  -7.243228646281E+00	  -2.659605814610E-01
